not_enough_data,2024-07-25,03:00,207.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2024_08_27_2000.ecf32,2024-08-27,20:30,240.8540,0,36000,36000,-0.189500,0,84.8722,0,67.6447,0,-4.36085,0,1.52302,0,0.634060E-01,0,1.23161,0.271727,0.118039E-02,0.611795E-02,-0.395804E-03,-0.525463E-10,-0.163173E-11,-0.276225E-12,16.7309,400.049,405.081,0.500000E-01,0,519.549,12.4228,12.5791,0.500000E-01,0,0.879509E-01,2.08077,2.10695,0.500000E-01,0,289.216,288.080,100563.,1.21047,1012.18,0.239108E-01,0.986917E-01,0.936227E-02,1244.68,1691.96,0.773442E-02,73.5646,447.277,283.362,-1.76616,-3.75576,0.209922,4.15562,-0.132369E-13,-0.314067E-14,4.15562,7.61949,148.323,244.815,2.89554,-9999,0.395666,0.892261,-63.9432,-0.486760E-01,1.25468,-0.175075,0,49.7070,-7.54322,17.0628,42.4888,64.7981,90.8802,136.155,-0.188032,1.00781,87.4119,1.01504,56.9917,1.07487,-8.36465,1.07487,1.28317,1.07487,0.297104E-01,1.09113,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,16,4,1,2,6,3,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,35991,0,30,35991,35991,35991,0,56,1.02148,0.569893,0.193148,0.165802,0.244338E-02,73.8238,0.151530E-06,0.713440E-01,-0.836465E-02,1.28317,0.297104E-04,101200.,50.0000,2.06648,15.4341,25.6207
2024_08_27_2030.ecf32,2024-08-27,21:00,240.8748,0,36000,36000,-0.215076,0,84.1834,0,69.0200,0,-4.04555,0,1.55475,0,0.626387E-01,0,1.14257,0.515846E-01,0.126899E-01,0.116200E-02,-0.869896E-03,0.189071E-09,0.587605E-11,0.987711E-12,16.7048,400.216,405.256,0.500000E-01,0,519.161,12.4381,12.5948,0.500000E-01,0,0.872664E-01,2.06934,2.09540,0.500000E-01,0,289.732,288.592,100544.,1.20808,1012.20,0.239581E-01,0.100748,0.935529E-02,1245.97,1748.66,0.774394E-02,71.2527,502.693,283.377,-2.05019,-4.13720,0.236293,4.62337,0.468648E-13,0.113183E-13,4.62337,9.07458,149.567,243.639,2.92958,-9999,0.421937,1.06389,-78.1697,-0.398172E-01,1.21970,-0.163161,0,48.6189,-7.37811,16.6893,41.5587,63.3797,88.8909,133.175,-0.213370,1.00799,86.7260,1.01589,57.9254,1.08185,-7.99588,1.08185,1.30483,1.08185,0.290890E-01,1.09769,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,15,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,35769,0,30,35769,35769,35769,0,56,1.21608,0.679549,0.232145,0.155268,0.191052E-02,62.7267,0.210484E-06,0.709229E-01,-0.799588E-02,1.30483,0.290890E-04,101178.,50.0000,2.05521,15.9401,27.1996
2024_08_27_2100.ecf32,2024-08-27,21:30,240.8956,0,36000,36000,-0.226550,0,90.9458,0,71.7161,0,-3.80200,0,1.61634,0,0.581587E-01,0,1.22679,0.226177,0.692183E-01,0.509761E-02,-0.683109E-03,0.126253E-09,0.393598E-11,0.654993E-12,16.7058,401.128,406.208,0.500000E-01,0,520.809,12.5053,12.6636,0.500000E-01,0,0.866686E-01,2.06034,2.08643,0.500000E-01,0,290.292,289.144,100515.,1.20540,1012.25,0.240112E-01,0.104739,0.938498E-02,1252.31,1811.53,0.778579E-02,69.1302,559.215,283.453,-2.18064,-4.32622,0.217267,4.84960,0.540468E-13,0.755744E-14,4.84960,9.02725,150.235,243.250,2.56777,-9999,0.433528,1.22076,-78.4713,-0.396642E-01,1.26814,-0.171928,0,47.4209,-7.19631,16.2781,40.5347,61.8180,86.7006,129.893,-0.224728,1.00811,93.4946,1.01632,59.7732,1.08520,-8.06702,1.08520,1.34717,1.08520,0.229068E-01,1.10085,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,22,6,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1200,0,34032,35701,0,30,35701,35701,35701,0,56,1.36866,0.812014,0.260847,0.153247,0.208440E-02,66.8922,0.920504E-07,0.766244E-01,-0.806702E-02,1.34717,0.229068E-04,101149.,50.0000,2.04701,16.6428,27.9184
2024_08_27_2130.ecf32,2024-08-27,22:00,240.9165,0,36000,36000,-0.251841,0,84.0250,0,74.8836,0,-3.84019,0,1.68817,0,0.598992E-01,0,0.599613,-0.135570,-0.213232E-02,-0.305628E-02,-0.436223E-03,-0.215777E-10,-0.670569E-12,-0.111648E-12,16.6836,401.100,406.162,0.500000E-01,0,518.474,12.4649,12.6223,0.500000E-01,0,0.863243E-01,2.05458,2.08052,0.500000E-01,0,290.560,289.414,100481.,1.20388,1012.23,0.240416E-01,0.109394,0.934291E-02,1247.86,1843.02,0.776066E-02,67.7077,595.153,283.400,-2.24239,-4.71870,0.244603,5.23013,0.124132E-12,-0.129335E-14,5.23013,9.22483,148.489,244.582,2.68059,-9999,0.457375,1.31541,-99.7110,-0.312152E-01,1.12207,-0.150755,0,47.7747,-7.24999,16.3995,40.8371,62.2791,87.3474,130.862,-0.249761,1.00833,86.7833,1.01707,62.7757,1.09078,-7.78300,1.09078,1.41521,1.09078,0.262462E-01,1.10612,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,18,3,2,7,4,5,0,0,0,0,0,0,0,0,0,0,0,1200,0,34996,35774,0,30,35774,35774,35774,0,56,1.43035,0.915470,0.284988,0.128232,0.211011E-02,80.8586,0.823584E-07,0.712151E-01,-0.778300E-02,1.41521,0.262462E-04,101113.,50.0000,2.04125,16.9120,27.3800
2024_08_27_2200.ecf32,2024-08-27,22:30,240.9373,0,36000,36000,-0.274524,0,88.4711,0,88.7786,0,-4.27121,0,2.00237,0,0.672191E-01,0,1.09090,-0.134727,-0.271724E-01,-0.303872E-02,0.200177E-03,-0.897347E-10,-0.278218E-11,-0.465245E-12,16.6352,400.740,405.782,0.500000E-01,0,515.766,12.4248,12.5811,0.500000E-01,0,0.862479E-01,2.05723,2.08311,0.500000E-01,0,291.050,289.907,100448.,1.20147,1012.22,0.240899E-01,0.129753,0.929411E-02,1243.46,1901.65,0.773563E-02,65.3881,658.198,283.347,-2.68661,-4.52429,0.259861,5.26827,0.214394E-14,-0.539427E-14,5.26827,10.5268,154.059,239.297,2.82730,-9999,0.478007,1.44522,-108.078,-0.287985E-01,0.996536,-0.152188,0,49.0750,-7.44732,16.8459,41.9486,63.9742,89.7247,134.424,-0.272250,1.00835,91.9272,1.01715,75.0837,1.09134,-8.47120,1.09134,1.69349,1.09134,0.307599E-01,1.10665,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,15,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,34977,35757,0,40,35757,35757,35757,0,56,1.66917,0.930208,0.291068,0.137332,0.209568E-02,148.394,0.122526E-06,0.755886E-01,-0.847120E-02,1.69349,0.307599E-04,101079.,50.0000,2.04412,17.3994,29.9001
2024_08_27_2230.ecf32,2024-08-27,23:00,240.9581,0,36000,36000,-0.255846,0,77.2410,0,77.5745,0,-3.71675,0,1.74995,0,0.558824E-01,0,0.377730,-0.639077,-0.138264E-01,-0.144165E-01,0.750285E-04,0.139058E-09,0.424718E-11,0.721730E-12,16.6153,400.558,405.519,0.500000E-01,0,507.474,12.2340,12.3856,0.500000E-01,0,0.862358E-01,2.05822,2.08372,0.500000E-01,0,291.204,290.077,100427.,1.20059,1012.12,0.241077E-01,0.113397,0.914467E-02,1224.18,1922.37,0.761680E-02,63.6810,698.185,283.114,-2.58649,-4.82227,0.250135,5.47784,0.719963E-13,0.836926E-14,5.47784,10.3586,151.480,241.793,2.61721,-9999,0.461628,1.38592,-111.477,-0.279205E-01,0.995701,-0.137698,0,47.1226,-7.15104,16.1757,40.2797,61.4291,86.1552,129.076,-0.253692,1.00849,80.2218,1.01758,65.5162,1.09438,-7.36133,1.09438,1.47794,1.09438,0.242123E-01,1.10953,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,14,6,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,35036,35636,0,30,35636,35636,35636,0,56,1.51734,0.954031,0.300460,0.918331E-01,0.162542E-02,72.0486,0.887087E-07,0.660183E-01,-0.736133E-02,1.47794,0.242123E-04,101056.,50.0000,2.04494,17.5509,31.2722
2024_08_27_2300.ecf32,2024-08-27,23:30,240.9790,0,36000,36000,-0.205854,0,72.0337,0,84.0428,0,-3.39130,0,1.89663,0,0.586305E-01,0,0.922122,0.731219E-01,-0.812233E-01,0.165017E-02,0.688294E-03,-0.171205E-09,-0.525251E-11,-0.894705E-12,16.5435,399.481,404.438,0.500000E-01,0,507.547,12.2559,12.4080,0.500000E-01,0,0.864549E-01,2.06734,2.09299,0.500000E-01,0,291.625,290.494,100407.,1.19862,1012.14,0.241473E-01,0.122902,0.914600E-02,1226.12,1973.81,0.763043E-02,62.1196,747.689,283.137,-2.58739,-3.90902,0.204978,4.69223,-0.443746E-13,-0.103488E-13,4.69223,9.71346,157.129,236.499,2.50374,-9999,0.414418,1.28405,-86.4734,-0.359937E-01,0.857107,-0.143276,0,46.3021,-7.02653,15.8940,39.5784,60.3595,84.6551,126.829,-0.204214,1.00803,75.6255,1.01602,72.4180,1.08288,-6.95149,1.08288,1.63429,1.08288,0.279563E-01,1.09865,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,26,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1200,0,35588,35788,0,30,35788,35788,35788,0,56,1.41055,0.904524,0.253017,0.137491,0.202526E-02,151.747,0.936060E-07,0.623368E-01,-0.695149E-02,1.63429,0.279563E-04,101036.,50.0000,2.05474,18.0209,31.8394
2024_08_27_2330.ecf32,2024-08-28,00:00,241.0000,0,36000,36000,-0.231099,0,74.1038,0,83.5102,0,-3.89174,0,1.88515,0,0.677601E-01,0,0.651259,-1.30688,-0.481309E-03,-0.295013E-01,-0.153678E-03,0.410092E-10,0.121799E-11,0.214123E-12,16.5246,399.475,404.271,0.500000E-01,0,490.787,11.8645,12.0070,0.500000E-01,0,0.862807E-01,2.06530,2.09010,0.500000E-01,0,291.885,290.789,100384.,1.19730,1011.93,0.241745E-01,0.122157,0.884399E-02,1186.84,2010.95,0.738659E-02,59.0188,824.113,282.652,-3.12528,-3.91015,0.187472,5.00918,0.924749E-13,0.248170E-14,5.00918,9.88523,162.210,231.366,2.14484,-9999,0.439336,1.33995,-100.128,-0.310852E-01,0.887362,-0.139216,0,47.3598,-7.18703,16.2571,40.4825,61.7383,86.5888,129.726,-0.229220,1.00820,77.5756,1.01663,71.6750,1.08755,-7.46429,1.08755,1.61798,1.08755,0.356582E-01,1.10307,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,28,4,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1200,0,35953,35953,0,30,35953,35953,35953,0,56,1.61854,0.792605,0.268749,0.107363,0.170399E-02,124.311,0.106558E-06,0.640279E-01,-0.746429E-02,1.61798,0.356582E-04,101011.,50.0000,2.05348,18.3365,33.0563
2024_08_28_0000.ecf32,2024-08-28,00:30,241.0208,0,36000,36000,-0.295179,0,66.8921,0,97.9684,0,-4.08247,0,2.21169,0,0.823352E-01,0,0.175556,-1.07147,0.284223E-01,-0.241890E-01,-0.931295E-04,0.760264E-11,0.219484E-12,0.396468E-13,16.5332,399.852,404.522,0.500000E-01,0,477.303,11.5435,11.6783,0.500000E-01,0,0.862185E-01,2.06407,2.08817,0.500000E-01,0,291.935,290.869,100358.,1.19681,1011.76,0.241848E-01,0.143318,0.860099E-02,1154.55,2021.09,0.718658E-02,57.1249,866.546,282.242,-3.24752,-4.13308,0.230206,5.26134,-0.314539E-13,0.459842E-15,5.26134,10.3608,161.781,231.842,2.50773,-9999,0.496626,1.54360,-160.183,-0.194309E-01,0.682793,-0.111235,0,50.1891,-7.61639,17.2283,42.9009,65.4266,91.7617,137.476,-0.292735,1.00835,71.2392,1.01714,85.0651,1.09123,-7.42622,1.09123,1.92039,1.09123,0.500508E-01,1.10656,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,19,3,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,35371,35770,0,29,35770,35770,35770,0,56,1.83769,0.952477,0.297038,0.800381E-01,0.144334E-02,122.665,0.123832E-06,0.588324E-01,-0.742622E-02,1.92039,0.500508E-04,100984.,50.0000,2.05152,18.2975,34.7121
2024_08_28_0030.ecf32,2024-08-28,01:00,241.0416,0,36000,36000,-0.269877,0,54.5638,0,82.6183,0,-3.43797,0,1.86490,0,0.677462E-01,0,-0.306712,-0.237631,0.105758E-01,-0.536394E-02,0.228464E-04,-0.906845E-11,-0.260095E-12,-0.473013E-13,16.5429,399.992,404.634,0.500000E-01,0,474.473,11.4723,11.6055,0.500000E-01,0,0.862883E-01,2.06437,2.08833,0.500000E-01,0,291.789,290.730,100332.,1.19710,1011.71,0.241791E-01,0.120846,0.855000E-02,1147.15,2003.46,0.714224E-02,57.2585,856.310,282.147,-3.22791,-4.39369,0.223434,5.45654,0.127707E-13,-0.548177E-15,5.45654,10.5332,159.766,233.696,2.34680,-9999,0.474807,1.52106,-171.578,-0.181405E-01,0.660433,-0.948851E-01,0,47.6542,-7.23171,16.3581,40.7341,62.1221,87.1271,130.532,-0.267609,1.00848,58.2251,1.01753,71.6743,1.09407,-6.16494,1.09407,1.61787,1.09407,0.411074E-01,1.10924,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,3,2,17,6,2,0,0,0,0,0,0,0,0,0,0,0,1200,0,35416,35816,0,30,35816,35816,35816,0,56,1.80480,0.928249,0.309071,0.607370E-01,0.114692E-02,110.229,0.101935E-06,0.480752E-01,-0.616494E-02,1.61787,0.411074E-04,100960.,50.0000,2.05199,18.1535,33.8829
2024_08_28_0100.ecf32,2024-08-28,01:30,241.0624,0,36000,36000,-0.248407,0,43.4787,0,72.7964,0,-3.22124,0,1.64311,0,0.627197E-01,0,-0.128046,-0.231215,0.133922E-01,-0.521882E-02,0.267934E-03,-0.195308E-09,-0.556540E-11,-0.102036E-11,16.5498,400.170,404.786,0.500000E-01,0,471.597,11.4031,11.5346,0.500000E-01,0,0.864629E-01,2.06793,2.09178,0.500000E-01,0,291.724,290.672,100307.,1.19708,1011.67,0.241797E-01,0.106473,0.849818E-02,1139.97,1996.15,0.709910E-02,57.1087,856.174,282.054,-3.18252,-4.32072,0.220430,5.37081,-0.276336E-13,-0.118012E-13,5.37081,10.5549,159.849,233.626,2.35221,-9999,0.455534,1.40654,-190.115,-0.163716E-01,0.597264,-0.788120E-01,0,47.8533,-7.26192,16.4265,40.9043,62.3816,87.4911,131.078,-0.246333,1.00842,46.7934,1.01736,63.4946,1.09283,-5.41771,1.09283,1.43315,1.09283,0.403173E-01,1.10806,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,15,2,2,21,3,7,0,0,0,0,0,0,0,0,0,0,0,1200,0,35507,34507,0,40,35707,35707,35707,0,56,1.76921,0.762330,0.281539,0.422344E-01,0.955767E-03,132.115,0.135270E-06,0.386386E-01,-0.541771E-02,1.43315,0.403173E-04,100937.,50.0000,2.05496,18.0675,34.6202
2024_08_28_0130.ecf32,2024-08-28,02:00,241.0833,0,36000,36000,-0.297040,0,28.0509,0,73.9635,0,-2.88882,0,1.66921,0,0.650762E-01,0,-0.324631,0.169520,0.115755E-01,0.382573E-02,0.401542E-04,0.694339E-10,0.198660E-11,0.362886E-12,16.5579,400.324,404.962,0.500000E-01,0,473.745,11.4538,11.5865,0.500000E-01,0,0.865374E-01,2.06846,2.09243,0.500000E-01,0,291.581,290.525,100268.,1.19720,1011.70,0.241772E-01,0.108165,0.853688E-02,1144.59,1977.69,0.713072E-02,57.8750,833.099,282.114,-3.15530,-4.63201,0.248717,5.61011,-0.476179E-14,0.419340E-14,5.61011,11.3287,157.557,235.737,2.54097,-9999,0.498109,1.49058,-385.160,-0.808105E-02,0.379253,-0.464949E-01,0,47.9044,-7.26968,16.4440,40.9480,62.4482,87.5845,131.218,-0.294513,1.00858,31.6616,1.01785,65.1711,1.09628,-4.44654,1.09628,1.47078,1.09628,0.467003E-01,1.11135,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,15,8,1,62,6,9,0,0,0,0,0,0,0,0,0,0,0,1200,0,35531,35731,0,30,35731,35731,35731,0,56,1.77796,0.867482,0.335728,0.259350E-01,0.525404E-03,82.8681,0.119836E-06,0.261406E-01,-0.444654E-02,1.47078,0.467003E-04,100899.,50.0000,2.05479,17.8227,34.4150
2024_08_28_0200.ecf32,2024-08-28,02:30,241.1041,0,36000,36000,-0.315823,0,16.2190,0,66.7734,0,-2.74733,0,1.50669,0,0.670001E-01,0,-0.385241,0.829923,-0.173314E-01,0.187266E-01,0.124802E-03,0.123461E-09,0.361108E-11,0.646418E-12,16.5508,400.094,404.831,0.500000E-01,0,484.090,11.7023,11.8408,0.500000E-01,0,0.866567E-01,2.07011,2.09463,0.500000E-01,0,291.429,290.350,100230.,1.19735,1011.83,0.241737E-01,0.976337E-01,0.872331E-02,1168.88,1955.96,0.728549E-02,59.7598,787.082,282.425,-2.56895,-5.00269,0.269804,5.63020,-0.197599E-12,0.745952E-14,5.63020,11.2734,150.184,242.819,2.74672,-9999,0.513583,1.63297,-729.998,-0.426371E-02,0.242896,-0.260665E-01,0,49.6369,-7.53259,17.0387,42.4289,64.7067,90.7521,135.963,-0.313131,1.00859,19.6319,1.01789,59.2807,1.09657,-3.74908,1.09657,1.33763,1.09657,0.522786E-01,1.11162,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,33,4,0,90,3,11,0,0,0,0,0,0,592,0,0,0,0,1200,400,35707,35707,0,30,35707,35707,35707,0,56,2.02783,0.911525,0.326578,0.125897E-01,0.514516E-03,142.778,0.183019E-06,0.162043E-01,-0.374908E-02,1.33763,0.522786E-04,100859.,50.0000,2.02709,17.5204,32.6266
2024_08_28_0230.ecf32,2024-08-28,03:00,241.1249,0,36000,36000,-0.225785,0,3.52714,0,49.5553,0,-2.19055,0,1.11804,0,0.600659E-01,0,-0.276070,1.36038,-0.433510E-01,0.306924E-01,0.427970E-03,0.173177E-09,0.524900E-11,0.910702E-12,16.5277,399.519,404.416,0.500000E-01,0,500.953,12.1094,12.2578,0.500000E-01,0,0.869154E-01,2.07579,2.10124,0.500000E-01,0,291.341,290.225,100204.,1.19737,1012.05,0.241727E-01,0.724493E-01,0.902718E-02,1209.07,1940.50,0.753915E-02,62.3071,731.432,282.928,-2.41367,-4.40333,0.236753,5.02705,0.106796E-12,0.104780E-13,5.02705,10.4508,152.002,241.271,2.69940,-9999,0.434243,1.23632,-2028.79,-0.153416E-02,0.711758E-01,-0.670280E-02,0,46.5087,-7.05788,15.9649,39.7550,60.6288,85.0328,127.395,-0.223947,1.00821,6.23222,1.01667,44.8007,1.08781,-2.57522,1.08781,1.01077,1.08781,0.510318E-01,1.10331,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,16,12,3,117,9,4,0,0,0,0,0,0,0,0,0,0,0,1200,0,35755,35755,0,40,35755,35755,35755,0,56,1.43337,0.764544,0.274730,0.974071E-02,0.259445E-03,64.2406,0.143719E-06,0.514292E-02,-0.257522E-02,1.01077,0.510318E-04,100835.,50.0000,2.06002,17.3938,33.5856
2024_08_28_0300.ecf32,2024-08-28,03:30,241.1458,0,36000,36000,-0.169098,0,-6.16567,0,33.4490,0,-1.76477,0,0.754468,0,0.500047E-01,0,-0.587053,0.805226,-0.453403E-01,0.181625E-01,0.777848E-03,0.263920E-10,0.817076E-12,0.139735E-12,16.5139,398.918,403.906,0.500000E-01,0,511.258,12.3502,12.5046,0.500000E-01,0,0.874343E-01,2.08610,2.11219,0.500000E-01,0,291.097,289.960,100188.,1.19816,1012.18,0.241564E-01,0.488895E-01,0.921288E-02,1232.81,1908.07,0.768916E-02,64.6105,675.257,283.218,-2.25794,-3.68229,0.202476,4.32418,0.490400E-13,0.159817E-14,4.32418,8.76921,154.831,238.484,2.68380,-9999,0.375674,0.972344,751.412,0.414220E-02,-0.184331,0.135330E-01,0,46.8111,-7.10377,16.0688,40.0135,61.0231,85.5857,128.223,-0.167892,1.00718,-4.20737,1.01538,30.8035,1.08542,-1.63537,1.08542,0.694796,1.08542,0.455402E-01,1.10503,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,31,5,1,98,20,14,0,0,0,0,0,0,0,0,0,0,0,1200,0,35923,35923,0,30,35923,35923,35923,0,56,1.28316,0.459210,0.202314,0.180703E-01,0.245279E-03,82.2080,0.262626E-06,-0.346925E-02,-0.163537E-02,0.694796,0.455402E-04,100817.,50.0000,2.06944,17.1561,34.9986
2024_08_28_0330.ecf32,2024-08-28,04:00,241.1666,0,36000,36000,-0.106630,0,-13.8902,0,26.0128,0,-1.46929,0,0.586545,0,0.506726E-01,0,-0.754018,0.647079,-0.440045E-01,0.145906E-01,0.155484E-02,-0.836207E-10,-0.263318E-11,-0.447935E-12,16.5060,398.335,403.395,0.500000E-01,0,519.767,12.5434,12.7027,0.500000E-01,0,0.884183E-01,2.10669,2.13345,0.500000E-01,0,290.772,289.619,100174.,1.19933,1012.28,0.241328E-01,0.380081E-01,0.936620E-02,1251.86,1867.16,0.780955E-02,67.0459,615.307,283.448,-1.76603,-3.18786,0.170214,3.64833,0.824431E-13,-0.506609E-14,3.64833,7.35527,152.181,241.014,2.67412,-9999,0.298175,0.547469,166.763,0.186642E-01,-0.533976,0.383706E-01,0,46.0348,-6.98596,15.8023,39.3498,60.0110,84.1663,126.096,-0.105872,1.00715,-12.2297,1.01493,24.6709,1.07813,-0.973901,1.07813,0.556289,1.07813,0.491492E-01,1.09937,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,26,10,0,29,22,16,0,0,0,0,0,0,0,0,0,0,0,1075,0,35730,35730,0,29,35730,35730,35730,0,56,0.668894,0.293150,0.132893,0.358171E-01,0.901745E-04,28.4275,0.315397E-06,-0.100735E-01,-0.973901E-03,0.556289,0.491492E-04,100808.,50.0000,2.09001,16.8484,34.3638
